,text,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,entropy,perplexity,per_word_perplexity,first_order_coherence,second_order_coherence,pos_prop_ADJ,pos_prop_ADP,pos_prop_ADV,pos_prop_AUX,pos_prop_CCONJ,pos_prop_DET,pos_prop_INTJ,pos_prop_NOUN,pos_prop_NUM,pos_prop_PART,pos_prop_PRON,pos_prop_PROPN,pos_prop_PUNCT,pos_prop_SCONJ,pos_prop_SYM,pos_prop_VERB,pos_prop_X,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences
0,Conceptually cream skimming has two basic dimensions - product and geography.,44.405,9.55,,12.0,14.184999999999995,19.459999999999997,60.0,5.0,0.2504796305745571,1.2846414222518354,0.10705345185431962,,,0.16666666666666666,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.3333333333333333,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.08333333333333333,0.0,2.5833333333333335,0.0,0.3333333333333333,0.0,True,3.0,0.8333333333333334,5.583333333333333,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.5,6.0,3.0413812651491097,10.0,10.0,0.0,1.8,1.5,0.9797958971132712,10,10,1.0,67,1
0,you know during the season and i guess at at your level uh you lose them to the next level if if they decide to recall the the parent team the Braves decide to call to recall a guy from triple A then a double A guy goes up to replace him and a single A guy goes up to replace him,47.02435483870971,22.102903225806454,,24.8,26.130967741935486,4.397419354838711,65.2258064516129,2.0,1.750235900875297,5.755960351946162,0.09283807019268003,,,0.06451612903225806,0.11290322580645161,0.016129032258064516,0.0,0.03225806451612903,0.16129032258064516,0.016129032258064516,0.12903225806451613,0.0,0.08064516129032258,0.14516129032258066,0.016129032258064516,0.0,0.03225806451612903,0.0,0.1935483870967742,0.0,3.338709677419355,0.0,0.46774193548387094,0.0,False,38.0,1.0,3.5161290322580645,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2007168458781362,0.2007168458781362,0.2007168458781362,0.0,0.0,0.0,0.0,0.0,0.0,,3.5161290322580645,3.0,1.7014409024826573,62.0,62.0,0.0,1.1451612903225807,1.0,0.35226338173937993,62,35,0.5645161290322581,218,1
0,One of our number will carry out your instructions minutely.,86.70500000000001,3.650000000000002,,8.0,7.120000000000001,10.639999999999997,30.0,2.0,0.25802907629163796,1.2943764537443485,0.11767058670403169,,,0.0,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,2.1818181818181817,0.0,0.45454545454545453,0.0,True,6.0,0.9090909090909091,4.636363636363637,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,4.0,2.8635642126552705,10.0,10.0,0.0,1.3,1.0,0.6403124237432849,10,10,1.0,51,1
0,How do you know? All this is their information again.,91.78000000000003,1.7000000000000028,,6.0,0.8520000000000003,2.9759999999999955,15.0,0.5,0.3648979010181589,1.4403669406435062,0.12003057838695885,0.10671485215425491,,0.0,0.0,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.25,0.0,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,1.557142857142857,0.15714285714285714,0.41428571428571426,0.014285714285714263,True,8.0,0.8333333333333334,3.6666666666666665,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.2,3.5,2.481934729198171,5.0,5.0,1.0,1.3,1.0,0.9000000000000001,10,10,1.0,44,2
0,yeah i tell you what though if you go price some of those tennis shoes i can see why now you know they're getting up in the hundred dollar range,80.50500000000002,9.483333333333334,,12.0,11.154000000000003,5.165333333333329,36.666666666666664,2.0,0.5631230846072961,1.756148545259104,0.05664995307287432,,,0.0,0.0967741935483871,0.03225806451612903,0.06451612903225806,0.0,0.06451612903225806,0.03225806451612903,0.16129032258064516,0.03225806451612903,0.0,0.25806451612903225,0.0,0.0,0.0967741935483871,0.0,0.16129032258064516,0.0,3.096774193548387,0.0,0.41935483870967744,0.0,True,22.0,1.0,3.7096774193548385,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.7333333333333334,3.5,1.6110727964792761,30.0,30.0,0.0,1.1333333333333333,1.0,0.33993463423951903,30,27,0.9,115,1
0,my walkman broke so i'm upset now i just have to turn the stereo up real loud,90.05058823529413,4.92235294117647,,6.800000000000001,3.4164705882352955,2.865882352941174,22.88235294117647,1.0,0.3338417288295649,1.3963221285472236,0.07757345158595687,,,0.1111111111111111,0.05555555555555555,0.2222222222222222,0.05555555555555555,0.0,0.05555555555555555,0.0,0.1111111111111111,0.0,0.05555555555555555,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,2.2222222222222223,0.0,0.4444444444444444,0.0,True,11.0,1.0,3.388888888888889,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.4705882352941178,4.0,1.6491583257501394,17.0,17.0,0.0,1.1764705882352942,1.0,0.3812200410828153,17,16,0.9411764705882353,61,1
0,"But a few Christian mosaics survive above the apse is the Virgin with the infant Jesus, with the Archangel Gabriel to the right (his companion Michael, to the left, has vanished save for a few feathers from his wings).",50.11153846153847,15.958461538461542,,19.702564102564104,19.083846153846153,9.674871794871795,62.07692307692308,9.0,1.6724270318910273,5.325076256119746,0.11833502791377214,,,0.06666666666666667,0.15555555555555556,0.0,0.044444444444444446,0.022222222222222223,0.17777777777777778,0.0,0.2,0.0,0.0,0.044444444444444446,0.1111111111111111,0.13333333333333333,0.0,0.0,0.044444444444444446,0.0,4.355555555555555,0.0,0.4222222222222222,0.0,True,22.0,0.8666666666666667,4.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.461538461538462,4.0,2.205426336435608,39.0,39.0,0.0,1.3846153846153846,1.0,0.6646913536828574,39,29,0.7435897435897436,180,1
0,(Read  for Slate 's take on Jackson's findings.),92.965,2.280000000000001,,3.2,2.5874999999999986,5.489999999999998,33.0,2.0,0.36938435343017734,1.4468435961181918,0.11129566123986091,,,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.15384615384615385,0.23076923076923078,0.0,0.0,0.07692307692307693,0.0,2.923076923076923,0.0,0.38461538461538464,0.0,False,5.0,0.6923076923076923,3.1538461538461537,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.25,4.0,2.222048604328897,8.0,8.0,0.0,1.25,1.0,0.4330127018922193,8,8,1.0,40,1
0,Gays and lesbians.,62.79000000000002,5.246666666666666,,14.533333333333331,3.620000000000001,3.7333333333333307,36.33333333333333,1.0,0.21004152569037132,1.2337292903535604,0.3084323225883901,,,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.5,0.0,0.25,0.0,False,1.0,0.75,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,4.0,2.160246899469287,3.0,3.0,0.0,1.6666666666666667,1.0,0.9428090415820634,3,3,1.0,16,1
0,"At the end of Rue des Francs-Bourgeois is what many consider to be the city's most handsome residential square, the Place des Vosges, with its stone and red brick facades.",74.39580645161291,10.583870967741937,,13.690322580645162,14.733225806451607,9.041290322580643,47.12903225806451,5.0,1.087658274736149,2.9673172884433545,0.08242548023453762,,,0.1111111111111111,0.08333333333333333,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.08333333333333333,0.0,0.16666666666666666,0.0,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.1111111111111111,0.0,0.0,0.027777777777777776,0.027777777777777776,3.4444444444444446,0.0,0.3888888888888889,0.0,True,15.0,0.8888888888888888,3.9444444444444446,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.387096774193548,4.0,2.2386260094061257,31.0,31.0,0.0,1.1935483870967742,1.0,0.5913000896717214,31,28,0.9032258064516129,142,1
