,text,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,entropy,perplexity,per_word_perplexity,first_order_coherence,second_order_coherence,pos_prop_ADJ,pos_prop_ADP,pos_prop_ADV,pos_prop_AUX,pos_prop_CCONJ,pos_prop_DET,pos_prop_INTJ,pos_prop_NOUN,pos_prop_NUM,pos_prop_PART,pos_prop_PRON,pos_prop_PROPN,pos_prop_PUNCT,pos_prop_SCONJ,pos_prop_SYM,pos_prop_VERB,pos_prop_X,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences
0,Who should Derek hug after shocking Richard?,103.04428571428575,0.6257142857142846,,2.8000000000000003,6.965714285714284,11.05142857142857,35.57142857142857,2.0,0.0465868821361057,1.047689100581438,0.13096113757267974,,,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.25,0.125,0.0,0.0,0.125,0.0,1.625,0.0,0.5,0.0,False,3.0,0.875,4.75,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.285714285714286,5.0,1.749635530559413,7.0,7.0,0.0,1.1428571428571428,1.0,0.3499271061118826,7,7,1.0,38,1
0,What had Theresa walked through while talking about that high school?,103.37909090909093,1.572727272727274,,4.4,8.904545454545453,12.512727272727268,38.272727272727266,3.0,0.13101916630083274,1.1399896304868098,0.09499913587390081,,,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.0,2.5,0.0,0.4166666666666667,0.0,True,6.0,0.9166666666666666,4.916666666666667,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.2727272727272725,5.0,1.3545149477955765,11.0,11.0,0.0,1.0909090909090908,1.0,0.28747978728803447,11,11,1.0,59,1
0,Who will Katherine discover without hiring Erin?,54.70142857142861,7.368571428571428,,14.228571428571428,9.657142857142855,14.41142857142857,49.857142857142854,3.0,0.0494890880874479,1.0507341266333634,0.13134176582917043,,,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.125,0.0,0.0,0.25,0.0,1.625,0.0,0.5,0.0,False,3.0,0.875,5.25,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.857142857142857,6.0,2.099562636671296,7.0,7.0,0.0,1.7142857142857142,1.0,0.880630571852711,7,7,1.0,42,1
0,Who has Colleen aggravated before kissing Judy?,66.7871428571429,5.682857142857145,,8.514285714285714,8.984285714285715,13.571428571428573,49.857142857142854,3.0,0.049688102657905256,1.0509432588437284,0.13136790735546605,,,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.125,0.0,0.0,0.25,0.0,1.375,0.0,0.625,0.0,False,3.0,0.875,5.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.714285714285714,6.0,2.3733211036908783,7.0,7.0,0.0,1.5714285714285714,1.0,0.7284313590846835,7,7,1.0,41,1
0,What could a lot of cats break while finding all convertibles?,87.99727272727276,3.7181818181818187,,8.036363636363637,5.90727272727273,8.770909090909093,29.181818181818183,2.0,0.2109344090616006,1.234831358657529,0.10290261322146076,,,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.25,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.0,2.3333333333333335,0.0,0.4166666666666667,0.0,True,6.0,0.9166666666666666,4.333333333333333,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.636363636363637,4.0,2.8049542946439114,11.0,11.0,0.0,1.2727272727272727,1.0,0.616575453011388,11,11,1.0,52,1
0,Who have most people discovered while embarrassing Erin?,71.81500000000001,5.230000000000004,,8.200000000000001,10.829999999999998,15.780000000000001,33.0,2.0,0.08763303108089804,1.09158746984533,0.12128749664948112,,,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.0,1.8888888888888888,0.0,0.4444444444444444,0.0,False,4.0,0.8888888888888888,5.444444444444445,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,4.5,3.0413812651491097,8.0,8.0,0.0,1.5,1.0,1.0,8,8,1.0,49,1
0,Who was William firing before talking about Maria?,61.24000000000001,6.705000000000002,,8.200000000000001,7.297499999999999,11.369999999999997,33.0,2.0,0.08427764608899607,1.0879309116425664,0.1208812124047296,,,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,1.4444444444444444,0.0,0.6666666666666666,0.0,False,4.0,0.8888888888888888,4.777777777777778,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.25,5.5,1.479019945774904,8.0,8.0,0.0,1.625,1.5,0.6959705453537527,8,8,1.0,43,1
0,What is Denise descending while hiding a lot of hills?,78.24500000000002,4.830000000000002,,8.0,4.2940000000000005,7.112000000000002,20.0,1.0,0.23610535158137902,1.2663077106596106,0.11511888278723732,,,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.18181818181818182,0.0,1.7272727272727273,0.0,0.5454545454545454,0.0,True,5.0,0.9090909090909091,4.090909090909091,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.4,4.5,2.4979991993593593,10.0,10.0,0.0,1.4,1.0,0.66332495807108,10,10,1.0,45,1
0,Who does John leave while alarming Beverly?,103.04428571428575,0.6257142857142846,,2.8000000000000003,6.2928571428571445,10.211428571428574,35.57142857142857,2.0,0.04917756776323639,1.0504068525764814,0.13130085657206017,,,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.125,0.125,0.0,0.25,0.0,1.75,0.0,0.375,0.0,False,3.0,0.875,4.625,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.142857142857143,5.0,1.6413036132965795,7.0,7.0,0.0,1.1428571428571428,1.0,0.3499271061118826,7,7,1.0,37,1
0,What was Melanie going to after taking those rivers?,94.30000000000001,2.342222222222226,,3.6,5.573333333333334,9.004444444444445,20.11111111111111,1.0,0.16608542571518184,1.180673957332585,0.1180673957332585,,,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.2,0.0,2.1,0.0,0.4,0.0,True,5.0,0.9,4.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.777777777777778,5.0,1.4740554623801776,9.0,9.0,0.0,1.2222222222222223,1.0,0.41573970964154905,9,9,1.0,44,1
